,shop_name,STREET,LOCALITY,REGION,POSTAL_CODE
1563,Tim Hortons - Temporarily Closed,"4110 Yonge St, ","North York, ","ON, ",M2P 2B7
1564,Tim Hortons - Temporarily Closed,"200 Bloor St East, ","Toronto, ","ON, ",M4W 1E5
1565,Tim Hortons - Temporarily Closed,"2225 Sheppard Ave East, ","North York, ","ON, ",M2J 4W6
1566,Tim Hortons - Temporarily Closed,"180 Wellington St West, ","Toronto, ","ON, ",M5J 1J1
1567,Tim Hortons - Temporarily Closed,"4100 Gordon Baker Rd, ","Scarborough, ","ON, ",M1W 3E8
1568,Tim Hortons - Temporarily Closed,"1 Blue Jays Way,rogers Ctr, ","Toronto, ","ON, ",M5V 1J1
1569,Tim Hortons - Temporarily Closed,"2275 Bayview Ave, ","Toronto, ","ON, ",M4N 3M6
1570,Tim Hortons - Temporarily Closed,"123 Garratt Blvd, ","North York, ","ON, ",M3K 1Y5
1571,Tim Hortons - Temporarily Closed,"200 King St East, ","Toronto, ","ON, ",M5A 3W8
1572,Tim Hortons - Temporarily Closed,"2189 Lakeshore Blvd W, ","Etobicoke, ","ON, ",M8V 1A1
1573,Tim Hortons - Temporarily Closed,"4700 Keele St, ","North York, ","ON, ",M3J 1B3
1574,Tim Hortons - Temporarily Closed,"1890 Jane St, ","Toronto, ","ON, ",M9N 2T5
1575,Tim Hortons - Temporarily Closed,"770 Don Mills Road, ","North York, ","ON, ",M3C 1T3
1576,Tim Hortons - Temporarily Closed,"1725 Eglinton Ave East, ","North York, ","ON, ",M4A 1J6
1577,Tim Hortons - Temporarily Closed,"105 Moatfield Dr, ","North York, ","ON, ",M3B 1L6
1578,Tim Hortons - Temporarily Closed,"915 Bloor St West, ","Oshawa, ","ON, ",L1J 8M6
1579,Tim Hortons - Temporarily Closed,"160 Kendal Ave, ","Toronto, ","ON, ",M5R 1M3
1580,Tim Hortons - Temporarily Closed,"770 Don Mills Rd, ","North York, ","ON, ",M3C 1T3
1581,Tim Hortons - Temporarily Closed,"75 Ashtonbee Rd, ","Toronto, ","ON, ",M1L 4N4
1582,Tim Hortons - Temporarily Closed,"2075 Bayview Ave, ","Toronto, ","ON, ",M4N 3M5
1583,Tim Hortons - Temporarily Closed,"51 Dockside Dr, ","Toronto, ","ON, ",M5A 0B6
1584,Tim Hortons - Temporarily Closed,"75 Ashtonbee Rd, ","Scarborough, ","ON, ",M1L 4N4
1585,Tim Hortons - Temporarily Closed,"553 Lakeshore Rd West, ","Toronto, ","ON, ",M5V 1A6
1586,Tim Hortons - Temporarily Closed,"866 Ave Rd, ","Toronto, ","ON, ",M5P 2K3
1587,Time Capsule Cafe,"2183 Danforth Ave, ","Toronto, ","ON, ",M4C 1K4
1588,Timeout Café,"118-220 Yonge St, ","Toronto, ","ON, ",M5B 2H1
1589,Timothy's Coffee,"10 Scrivener Sq, ","Toronto, ","ON, ",M4W 3Y9
1590,Timothys Coffees Of The World,"99-3401 Dufferin St, ","Toronto, ","ON, ",M6A 2T9
1591,Timothy's World Coffee,"425 University Ave, ","Toronto, ","ON, ",M5G 1T6
1592,Timothy's World Coffee,"12 St Clair Ave E, ","Toronto, ","ON, ",M4T 1L7
1593,Timothy's World Coffee,"2901 Bayview Ave, ","North York, ","ON, ",M2K 1E6
1594,Timothy's World Coffee,"483 Bay St, ","Toronto, ","ON, ",M5G 2C9
1595,Timothy's World Coffee,"2190 Bloor St W, ","Toronto, ","ON, ",M6S 1N3
1596,Timothy's World Coffee,"2402 Bloor St W, ","Toronto, ","ON, ",M6S 1P7
1597,Timothy's World Coffee,"150 York St, ","Toronto, ","ON, ",M5H 3S5
1598,Timothy's World Coffee,"200 Wellington St W, ","Toronto, ","ON, ",M5V 3C7
1599,Timothy's World Coffee,"401 Bay St, ","Toronto, ","ON, ",M5H 2Y4
1600,Timothy's World Coffee,"801 Bay St, ","Toronto, ","ON, ",M5S 1Y9
1601,Timothy's World Coffee,"320 Danforth Ave, ","Toronto, ","ON, ",M4K 1N8
1602,Timothy's World Coffee,"30 Adelaide St E, ","Toronto, ","ON, ",M5C 3G8
1603,Timothy's World Coffee,"650 King St W, ","Toronto, ","ON, ",M5V 0H6
1604,Timothy's World Coffee,"100 King St, ","Toronto, ","ON, ",M5X 1A3
1605,Timothy's World Coffee,"105 Front St E, ","Toronto, ","ON, ",M5A 4S5
1606,Timothy's World Coffee,"6464 Yonge St, ","North York, ","ON, ",M2M 3X4
1607,Timothy's World Coffee,"1-90 Eglinton Ave E, ","Toronto, ","ON, ",M4P 2Y3
1608,Timothy's World Coffee,"5650 Yonge St, ","Willowdale, ","ON, ",M2M 4G3
1609,Timothys World Coffee,"483 Bay, ","Non, ","ON, ",Non
1610,Timothy's World Coffee,"116-3300 Bloor St W, ","Etobicoke, ","ON, ",M8X 2W8
1611,Timothy's World Coffee,"100 Consilium Pl, ","Scarborough, ","ON, ",M1H 3E3
1612,Timothys World Coffee,"700 Mount Pleasant Rd, ","Toronto, ","ON, ",M4S 2N7
1613,Tokyo Smoke Bellwoods Coffee,"850B Adelaide Street West, ","Toronto, ","ON, ",M6J 2S1
1614,Tokyo Smoke Coffee,"668 Queen Street West, ","Toronto, ","ON, ",M6J 1E5
1615,Tom Sawyer,"3523 Ellesmere Rd, ","Scarborough, ","ON, ",M1C 1H5
1616,Tommy T's Cafe And Catering,"700-1275 North Service Rd W, ","Oakville, ","ON, ",L6M 3G4
1617,Tommy's Cafe,"2200 Lake Shore Blvd W, ","Etobicoke, ","ON, ",M8V 1A4
1618,TOT The Cat Cafe,"298 College St, ","Toronto, ","ON, ",M5T 1R9
1619,Touch Of Spicer Cafe,"809 Goddard St, ","Toronto, ","ON, ",Non
1620,Tous On Bay Inc,"335 Bay St, ","Toronto, ","ON, ",M5H 2R3
1621,Traineira Cafe,"852 Dundas St W, ","Toronto, ","ON, ",M6J 1V5
1622,Treats,"2200 Yonge St, ","Toronto, ","ON, ",M4S 2C6
1623,Treats,"Parkway Plaza, ","Toronto, ","ON, ",M3C 1N9
1624,Treats,"483 Bay St, ","Toronto, ","ON, ",M5G 2C9
1625,Treats,"C17-20 Bloor St E, ","Toronto, ","ON, ",M4W 1A8
1626,Treats,"30 Isabella St, ","Toronto, ","ON, ",M4Y 1N1
1627,Treats,"142 Kendal Ave, Ground Floor, ","Toronto, ","ON, ",M5R 1M3
1628,Treats,"60 Adelaide St E, ","Toronto, ","ON, ",M5C 3E4
1629,Treats,"B120-121 King St W, ","Toronto, ","ON, ",M5H 3T9
1630,Treats Cafe,"483 Bay St, ","Toronto, ","ON, ",M5G 2C9
1631,Treats International,"483 Bay St, ","Toronto, ","ON, ",M5G 2C9
1632,Tricolore Bar,"1240 St Clair Ave W, ","Toronto, ","ON, ",M6E 1B7
1633,Trini Gardens Restaurant,"948A The Queensway, ","Etobicoke, ","ON, ",M8Z 1P4
1634,Trinity Bellwoods Centre,"151 Crawford St, ","Toronto, ","ON, ",M6P 3V4
1635,Troublemaker,"58 Anewen Dr, ","North York, ","ON, ",M4A 1S3
1636,True Love Cafe,"290 Dundas St E, ","Toronto, ","ON, ",M5A 1Z9
1637,Tt Banh Mi Cafe,"1635 Dundas St W, ","Toronto, ","ON, ",M6K 1V2
1638,Tulsi Enterprise Inc,"515 Drewry Ave, ","North York, ","ON, ",M2R 2K9
1639,Tulsi Enterprises Inc,"2619 Yonge St, ","Toronto, ","ON, ",M4P 2J1
1640,Tunbe Cafe,"1375 Danforth Rd, ","Scarborough, ","ON, ",M1J 1G7
1641,Turkish Coffee Whisperer,"Non, ","Non, ","ON, ",Non
1642,Tyfer Bakery Products,"75 Pelham Ave, ","Toronto, ","ON, ",M6N 1A5
1643,Tyson W Café-Ruoff,"909 Bloor St W, ","Toronto, ","ON, ",M6H 1L2
1644,U N Social Club,"2052 Sheppard Ave E, ","North York, ","ON, ",M2J 5B3
1645,Uptown Cafe Eatery,"1010-5255 Yonge St, ","North York, ","ON, ",M2N 6P4
1646,Urbana Coffee,"920 Yonge St, ","Toronto, ","ON, ",M4W 3C7
1647,Utopia Dream Cafe-Board Game Bubble Tea,"26-7170 Warden Ave, ","Markham, ","ON, ",L3R 8B4
1648,Vari Coffee Deli,"2432 Dufferin St, ","York, ","ON, ",M6E 3T1
1649,Viaguard Inc,"1232 Kingston Rd, ","Scarborough, ","ON, ",M1N 1P3
1650,Village Coffee Shop,"719 Bloor St W, ","Toronto, ","ON, ",M6G 1L5
1651,Village Vinyl Music Emporium & Cafe,"2925 Lake Shore Blvd W, ","Etobicoke, ","ON, ",M8V 1J3
1652,Vintage Coffee Roasters,"977 King St E, ","Hamilton, ","ON, ",L8M 1C3
1653,Vistas Resturants Inc,"261 Yonge St, ","Toronto, ","ON, ",M5B 1N8
1654,Vivid Pizzeria,"1067 St Clair Ave W, ","Toronto, ","ON, ",M6E 1A6
1655,Volta Espresso,"866 Bathurst St, ","Toronto, ","ON, ",M5R 3G3
1656,Voulez Vous Café,"Non, ","Non, ","ON, ",Non
1657,Wallace Espresso,"188 Wallace Ave, ","Toronto, ","ON, ",M6H 1V4
1658,Wallstreet Coffee,"45 Carlton St, ","Toronto, ","ON, ",M5B 2H9
1659,Warm Cup Cafe,"1060 Sheppard Ave W, ","Toronto, ","ON, ",M3J 0G7
1660,Well And Better Coffee,"620 Mount Pleasant Rd, ","Toronto, ","ON, ",M4S 2M8
1661,What A Bagel,"4884 Dufferin St, ","North York, ","ON, ",M3H 5S8
1662,White Squirrel Coffee Shop,"907 Queen St W, ","Toronto, ","ON, ",M6J 1G5
1663,Wild Earth Bake Cafe,"2142A Queen St E, ","Toronto, ","ON, ",M4E 1E3
1664,William Osler Health Centre Etobicoke General Ho spit,"2100 Bovaird Dr E, ","Brampton, ","ON, ",L6R 3J7
1665,Williams Fresh Cafe,"245 Queens Quay W, ","Toronto, ","ON, ",M5J 2K9
1666,Wilson Cafe,"620 Wilson Ave, ","North York, ","ON, ",M3K 1Z3
1667,Yoffe Coffee,"10815 Bathurst St, ","Richmond Hill, ","ON, ",L4C 9Y2
1668,Yogen Früz,"2300 Yonge St, ","Toronto, ","ON, ",M4P 1E4
1669,York Centre Cafe,"2408 Dufferin St, ","York, ","ON, ",M6E 3S8
1670,Yours Truly,"2065 Finch Ave W, ","North York, ","ON, ",M3N 2V7
1671,Yum Cha,"584 Church St, ","Toronto, ","ON, ",M4Y 2E5
1672,Yum Yum Cafe,"234 Jones Ave, ","Toronto, ","ON, ",M4M 3A6
1673,Zav Coffee Shop & Gallery,"2048 Danforth Ave, ","Toronto, ","ON, ",M4C 1J6
1674,Zaza Espresso Bar,"806 Lawrence Ave W, ","North York, ","ON, ",M6A 0B1
1675,Zaza Espresso Bar,"258 Beresford Ave, ","Toronto, ","ON, ",M6S 3B3
1676,Zaza Espresso Bar,"25B Fontenay Crt, ","Etobicoke, ","ON, ",M9A 0C4
1677,Zaza Expresso Bar,"775 St Clair Ave W, ","Toronto, ","ON, ",M6C 1B7
1678,Zazu Expresso Bar,"140 La Rose Ave, ","Etobicoke, ","ON, ",M9P 1B2
1679,Zooli's Inc,"1 Bedford, ","Toronto, ","ON, ",M5R 2B5
